datetime	reltime	speed	adxlx	adxly	adxlz	gyrox	gyroy	gyroz	mpu_accelx	mpu_accely	mpu_accelz	distance	atan	angle	avgy	error	integral	derivative	Kp	Ki	Kd	dt	diff_speed
2014-02-01_22:43:24_575718	9722268.296875	25.0	85.0	-196.0	-48.0	7.091603053435114	23.129770992366414	-6.3816793893129775	0.814453125	-0.478759765625	0.146240234375	0.0	38.14	15.867466883081104	0.553645041279871	-15.867466883081104	274.0945210688086	15.16935076898598	0.16300000000000006	0.045000000000000026	2.2000000000000006	0.036551025390625	43.12042803792334
2014-02-01_22:43:24_612444	9725941.578125	25.0	43.0	-144.0	-265.0	20.213740458015266	1.3740458015267176	-10.061068702290076	0.746826171875	-0.164794921875	1.16748046875	0.0	14.27	15.54495134720116	0.5423918823168583	-15.54495134720116	273.52487981823225	8.801132833862441	0.16300000000000006	0.045000000000000026	2.2000000000000006	0.036644775390625	29.137284756724046
2014-02-01_22:43:24_649517	9729641.390625	10.0	114.0	-176.0	-156.0	-30.671755725190838	-3.282442748091603	-7.427480916030534	0.21435546875	-0.473388671875	0.91552734375	0.0	24.23	16.80085479819908	0.5862126586950133	-16.80085479819908	272.91052063102046	-34.34513873965963	0.16300000000000006	0.045000000000000026	2.2000000000000006	0.036567138671875	-66.01687113096173
2014-02-01_22:43:24_686017	9733294.796875	10.0	-4.0	-262.0	-60.0	-36.099236641221374	-18.46564885496183	4.267175572519084	0.5419921875	0.28662109375	1.984619140625	0.0	38.57	21.168094474101782	0.7385936662282547	-21.168094474101782	272.13166292057053	-118.69451994915644	0.16300000000000006	0.045000000000000026	2.2000000000000006	0.0367939453125	-252.33241845599719
2014-02-01_22:43:24_723076	9736997.296875	25.0	-11.0	-215.0	-22.0	34.12977099236641	36.656488549618324	10.198473282442748	0.8525390625	-0.2587890625	0.80712890625	0.0	42.1	18.958009628075455	0.66147974975839	-18.958009628075455	271.44145899728744	60.704971931384385	0.16300000000000006	0.045000000000000026	2.2000000000000006	0.036406982421875	142.67564833454733
2014-02-01_22:43:24_760070	9740696.984375	25.0	96.0	-267.0	-92.0	-14.740458015267176	16.755725190839694	4.763358778625954	0.823974609375	0.030517578125	0.899169921875	0.0	35.51	18.615378486007362	0.6495247203770886	-18.615378486007362	270.75310356738777	9.265864862313794	0.16300000000000006	0.045000000000000026	2.2000000000000006	0.036977783203125	29.534485664403608
2014-02-01_22:43:24_796661	9744355.796875	25.0	113.0	-167.0	-273.0	20.900763358778626	20.61832061068702	-0.07633587786259542	1.071044921875	0.0224609375	-0.699951171875	0.0	15.73	15.883696846603021	0.5542113344941738	-15.883696846603021	270.1692652504605	74.31715559555639	0.16300000000000006	0.045000000000000026	2.2000000000000006	0.036757080078125	173.06631666049853
2014-02-01_22:43:24_834681	9748217.578125	16.15	152.0	-131.0	-245.0	7.267175572519084	-4.122137404580153	0.732824427480916	0.971435546875	0.044677734375	1.04052734375	0.0	14.07	16.188384349718678	0.5648424406740641	-16.188384349718678	269.57754739409165	-8.335726823017636	0.16300000000000006	0.045000000000000026	2.2000000000000006	0.036552001953125	-8.846316026908816
2014-02-01_22:43:24_872074	9751897.6875	10.0	233.0	-103.0	-497.0	-3.2900763358778624	-34.465648854961835	-4.847328244274809	0.956298828125	0.0224609375	0.722412109375	0.0	5.86	19.40982169103982	0.6772443018506566	-19.40982169103982	268.83441564423555	-84.14056376410939	0.16300000000000006	0.045000000000000026	2.2000000000000006	0.038286376953125	-176.1754925126896
2014-02-01_22:43:24_908894	9755579.1875	10.0	248.0	-104.0	-213.0	5.877862595419847	-25.129770992366414	-5.847328244274809	0.910888671875	0.030517578125	0.012939453125	0.0	13.02	21.76107161569916	0.7592837269957836	-21.76107161569916	268.03125890558726	-63.705769415608735	0.16300000000000006	0.045000000000000026	2.2000000000000006	0.036907958984375	-131.6383407369468
2014-02-01_22:43:24_945645	9759254.28125	10.0	76.0	-127.0	-348.0	1.900763358778626	-14.374045801526718	5.893129770992366	1.478759765625	0.533447265625	-0.1552734375	0.0	10.03	22.2845953450254	0.7775504307405933	-22.2845953450254	267.21540115442775	-14.299691882529048	0.16300000000000006	0.045000000000000026	2.2000000000000006	0.03661083984375	-23.067018130853803
2014-02-01_22:43:24_982304	9762949.984375	25.0	23.0	-158.0	-88.0	10.16030534351145	14.351145038167939	2.4885496183206106	0.3466796875	-0.143798828125	0.292236328125	0.0	30.45	21.40849665430902	0.7469817395083398	-21.40849665430902	266.4320467001892	23.943127900226205	0.16300000000000006	0.045000000000000026	2.2000000000000006	0.0365908203125	61.17473852735381
2014-02-01_22:43:25_019094	9766598.796875	25.0	40.0	-196.0	-120.0	5.450381679389313	16.977099236641223	0.8320610687022901	0.613037109375	0.1630859375	0.460205078125	0.0	29.27	20.19112965621996	0.7045055706985331	-20.19112965621996	265.692871921881	33.253319267574426	0.16300000000000006	0.045000000000000026	2.2000000000000006	0.03660888671875	81.82232749118455
2014-02-01_22:43:25_055851	9770280.6875	25.0	108.0	-128.0	-210.0	20.83969465648855	16.091603053435115	-3.9389312977099236	0.790771484375	0.310302734375	1.115234375	0.0	15.69	17.84159231792322	0.622525900834725	-17.84159231792322	265.03975900426457	64.18413446577244	0.16300000000000006	0.045000000000000026	2.2000000000000006	0.036606201171875	150.22370543206983
2014-02-01_22:43:25_094557	9774145.296875	25.0	156.0	-299.0	-258.0	-11.007633587786259	13.389312977099237	-3.312977099236641	0.666015625	-0.16748046875	0.6728515625	0.0	24.62	16.868643977721163	0.5885779475827342	-16.868643977721163	264.39490402103223	25.451178305728753	0.16300000000000006	0.045000000000000026	2.3000000000000007	0.03822802734375	67.68589181575406
2014-02-01_22:43:25_131562	9777845.984375	10.0	0.0	-291.0	-196.0	-15.916030534351146	1.1068702290076335	-1.6717557251908397	0.68115234375	0.072509765625	1.99072265625	0.0	28.03	17.853579041701163	0.6229441396266979	-17.853579041701163	263.7380875858184	-26.77249696101933	0.16300000000000006	0.045000000000000026	2.3000000000000007	0.0367890625	-52.61866245277993
2014-02-01_22:43:25_168276	9781520.484375	10.0	38.0	-247.0	-96.0	0.8015267175572519	10.396946564885496	-5.816793893129771	0.38720703125	-0.072265625	1.99993896484375	0.0	34.39	18.271203833941208	0.6375158350991349	-18.271203833941208	263.06413621100126	-11.322044868883218	0.16300000000000006	0.045000000000000026	2.3000000000000007	0.036885986328125	-17.181023293868762
2014-02-01_22:43:25_205112	9785200.96875	25.0	60.0	-248.0	-42.0	17.923664122137403	34.656488549618324	7.625954198473282	0.599609375	0.056640625	1.498046875	0.0	40.21	16.374210977412204	0.5713262727638592	-16.374210977412204	262.46465859772934	51.81471429085815	0.16300000000000006	0.045000000000000026	2.3000000000000007	0.036611083984375	128.31575611655342
2014-02-01_22:43:25_241706	9788860.171875	10.0	-2.0	-268.0	-82.0	-3.5114503816793894	13.473282442748092	1.9694656488549618	0.681884765625	-0.07275390625	0.856689453125	0.0	36.51	16.796935290384422	0.5860758998738458	-16.796935290384422	261.849573363076	-11.543884539300379	0.16300000000000006	0.045000000000000026	2.3000000000000007	0.036618896484375	-17.505604091385116
2014-02-01_22:43:25_278579	9792546.984375	25.0	199.0	-41.0	-458.0	-15.221374045801527	13.633587786259541	-4.66412213740458	0.995849609375	0.23388671875	0.212158203125	0.0	2.56	13.77071306330715	0.4804854523135782	-13.77071306330715	261.3475878384401	83.01681205869926	0.16300000000000006	0.045000000000000026	2.3000000000000007	0.036453125	200.45468295841908
2014-02-01_22:43:25_315432	9796232.984375	10.0	183.0	-154.0	-488.0	-5.824427480916031	-12.450381679389313	-2.0381679389312977	0.62451171875	0.049560546875	1.109130859375	0.0	8.76	14.746557022729995	0.5145344390345428	-14.746557022729995	260.8050758304711	-26.525382630308794	0.16300000000000006	0.045000000000000026	2.3000000000000007	0.0367890625	-51.67584043204403
2014-02-01_22:43:25_351838	9799879.984375	10.0	131.0	-89.0	-155.0	-9.290076335877863	-33.54961832061068	-3.1755725190839694	0.87841796875	0.384033203125	0.9716796875	0.0	14.94	18.727315652036726	0.6534304135393135	-18.727315652036726	260.11922904360216	-108.69617648269994	0.16300000000000006	0.045000000000000026	2.3000000000000007	0.036622802734375	-241.34839305452982
2014-02-01_22:43:25_388460	9803535.703125	10.0	69.0	-39.0	-363.0	29.541984732824428	-17.46564885496183	-1.2213740458015268	0.874755859375	0.757080078125	0.221923828125	0.0	3.07	19.219191619082064	0.6705928687746707	-19.219191619082064	259.4169027248658	-13.460208184244426	0.16300000000000006	0.045000000000000026	2.3000000000000007	0.03654296875	-22.4174464350536
2014-02-01_22:43:25_425322	9807221.796875	10.0	43.0	-200.0	-91.0	2.969465648854962	4.625954198473282	4.0	0.556640625	-0.451904296875	0.193603515625	0.0	32.78	20.033673151702274	0.6990116242743292	-20.033673151702274	258.6892979106405	-22.425713098098182	0.16300000000000006	0.045000000000000026	2.3000000000000007	0.036319091796875	-43.20361044337447
2014-02-01_22:43:25_461959	9810885.59375	25.0	86.0	-212.0	-70.0	-17.0381679389313	15.82442748091603	2.1374045801526718	0.366455078125	-0.004150390625	1.306396484375	0.0	35.88	19.74521501397439	0.6889467904387436	-19.74521501397439	257.9644663006024	7.85791882292222	0.16300000000000006	0.045000000000000026	2.3000000000000007	0.036709228515625	26.4631442289704
2014-02-01_22:43:25_498392	9814528.984375	25.0	167.0	-122.0	-221.0	-10.34351145038168	15.473282442748092	0.11450381679389313	0.806640625	0.05615234375	0.100830078125	0.0	14.46	17.389119507401357	0.6067382940475002	-17.389119507401357	257.3275940440343	64.33068156466452	0.16300000000000006	0.045000000000000026	2.3000000000000007	0.036624755859375	156.70588285100357
2014-02-01_22:43:25_534977	9818189.875	25.0	121.0	-228.0	-198.0	-6.740458015267175	26.458015267175572	-2.0381679389312977	0.912841796875	-0.082763671875	1.1572265625	0.0	24.52	15.010768846285632	0.5237532744691428	-15.010768846285632	256.7835416270801	65.62028013640412	0.16300000000000006	0.045000000000000026	2.3000000000000007	0.036244140625	160.03514836500358
2014-02-01_22:43:25_573203	9822009.984375	10.0	80.0	-159.0	-165.0	-23.519083969465647	-4.114503816793893	-10.198473282442748	0.720458984375	-0.2041015625	0.724853515625	0.0	21.98	16.192335106649992	0.5649802898342635	-16.192335106649992	256.1918572569428	-32.33534263223861	0.16300000000000006	0.045000000000000026	2.3000000000000007	0.036541015625	-65.48200509997034
2014-02-01_22:43:25_612182	9825908.28125	10.0	148.0	-174.0	-86.0	15.213740458015268	-6.33587786259542	-10.854961832061068	0.835205078125	0.076416015625	-0.447021484375	0.0	31.86	18.58306878330689	0.6483973755515313	-18.58306878330689	255.44259119015493	-59.29424849885952	0.16300000000000006	0.045000000000000026	2.400000000000001	0.04031982421875	-133.8403200053849
2014-02-01_22:43:25_651420	9829831.28125	10.0	86.0	-87.0	-326.0	5.648854961832061	-25.282442748091604	-2.2900763358778624	1.239990234375	0.14599609375	-0.929443359375	0.0	7.47	20.64940488440997	0.7204956344874379	-20.64940488440997	254.63775845280713	-53.015500984166394	0.16300000000000006	0.045000000000000026	2.500000000000001	0.03897607421875	-124.44590632619852
2014-02-01_22:43:25_689844	9833674.09375	25.0	79.0	-103.0	-401.0	-5.648854961832061	2.6412213740458017	3.045801526717557	0.768310546875	-0.4619140625	-0.905029296875	0.0	7.21	18.97830205213213	0.662187789676627	-18.97830205213213	253.90960047941778	43.554689325888724	0.16300000000000006	0.045000000000000026	2.600000000000001	0.038367919921875	121.57466103438699
2014-02-01_22:43:25_727953	9837490.984375	10.0	64.0	-183.0	-153.0	11.435114503816793	1.9618320610687023	13.572519083969466	1.2890625	0.401123046875	1.100830078125	0.0	25.06	19.345210004426303	0.6749898815222017	-19.345210004426303	253.17123310850664	-9.612980839966067	0.16300000000000006	0.045000000000000026	2.700000000000001	0.03816796875	-17.715612008747073
2014-02-01_22:43:25_767113	9841400.78125	25.0	121.0	-188.0	-169.0	-14.450381679389313	24.358778625954198	2.4885496183206106	0.76904296875	-0.02294921875	1.178955078125	0.0	24.03	16.785261368344596	0.5856685753086042	-16.785261368344596	252.52392687920465	66.38188387666766	0.16300000000000006	0.045000000000000026	2.800000000000001	0.03856396484375	194.49685396119358
2014-02-01_22:43:25_805298	9845219.59375	25.0	49.0	-212.0	-243.0	-6.183206106870229	9.748091603053435	-3.9618320610687023	0.81982421875	0.176513671875	0.100830078125	0.0	20.56	15.954259528360861	0.5566733959651382	-15.954259528360861	251.91050195968734	21.61310798080716	0.16300000000000006	0.045000000000000026	2.9000000000000012	0.038448974609375	71.41344142940392
2014-02-01_22:43:25_845218	9849214.390625	10.0	91.0	-187.0	-116.0	13.717557251908397	5.244274809160306	-10.122137404580153	1.149169921875	0.022705078125	1.21435546875	0.0	29.11	16.616176119230765	0.5797688806430832	-16.616176119230765	251.26853177636988	-17.132450908076628	0.16300000000000006	0.045000000000000026	3.0000000000000013	0.03863525390625	-42.798705501727866
2014-02-01_22:43:25_884440	9853133.484375	25.0	170.0	-133.0	-350.0	35.00763358778626	1.6488549618320612	-11.49618320610687	0.735595703125	-0.0888671875	0.77880859375	0.0	10.41	15.784805830738946	0.5507608454549527	-15.784805830738946	250.64343650913824	20.993629715685543	0.16300000000000006	0.045000000000000026	3.1000000000000014	0.03960107421875	73.78628341112599
2014-02-01_22:43:25_923726	9857062.578125	10.0	69.0	-192.0	-311.0	6.480916030534351	-30.091603053435115	-2.4885496183206106	1.11767578125	0.281494140625	-1.1044921875	0.0	15.85	19.579254020510813	0.6831561067868392	-19.579254020510813	249.8790616673629	-97.19376007020016	0.16300000000000006	0.045000000000000026	3.2000000000000015	0.0390400390625	-302.96689285495256
2014-02-01_22:43:25_961790	9860868.09375	10.0	73.0	-251.0	-66.0	-22.870229007633586	-9.335877862595419	2.8091603053435112	1.22998046875	0.452392578125	0.577880859375	0.0	37.65	22.546559108034252	0.7866908272168266	-22.546559108034252	249.01000080346262	-76.98254785880508	0.16300000000000006	0.045000000000000026	3.3000000000000016	0.038545166015625	-246.51204703251065
2014-02-01_22:43:26_000252	9864714.984375	25.0	121.0	-236.0	-380.0	-31.52671755725191	0.8778625954198473	5.854961832061068	1.452880859375	-0.584228515625	1.69189453125	0.0	15.93	21.777155872503172	0.7598449362352816	-21.777155872503172	248.1825752140764	20.25005559883377	0.16300000000000006	0.045000000000000026	3.4000000000000017	0.0379951171875	76.46872851345029
2014-02-01_22:43:26_038152	9868504.6875	25.0	74.0	-253.0	-60.0	-2.5419847328244276	37.42748091603053	-0.13740458015267176	0.32861328125	-0.15966796875	0.71728515625	0.0	38.35	18.818265458093926	0.6566038191937866	-18.818265458093926	247.46279493751666	77.35858718704696	0.16300000000000006	0.045000000000000026	3.5000000000000018	0.0382490234375	278.82350365718344
2014-02-01_22:43:26_076901	9872379.6875	25.0	148.0	-120.0	-124.0	-17.633587786259543	6.0534351145038165	-8.351145038167939	0.85302734375	0.260986328125	1.5986328125	0.0	22.04	18.40521045035083	0.6421915718894218	-18.40521045035083	246.7695035519761	10.965612011975738	0.16300000000000006	0.045000000000000026	3.600000000000002	0.037668212890625	47.58078159954442
2014-02-01_22:43:26_115377	9876227.875	10.0	-60.0	-269.0	-125.0	-22.65648854961832	-6.290076335877862	-12.526717557251908	1.114990234375	0.219482421875	0.97607421875	0.0	32.55	20.607466376431116	0.7190323229738701	-20.607466376431116	245.96923855582517	-56.70985881836038	0.16300000000000006	0.045000000000000026	3.700000000000002	0.038833740234375	-202.11687891227965
2014-02-01_22:43:26_153801	9880069.390625	10.0	-72.0	-246.0	-145.0	-19.14503816793893	-10.206106870229007	-10.98473282442748	1.03076171875	0.02197265625	1.554931640625	0.0	29.75	22.789535423905168	0.7951687168145557	-22.789535423905168	245.09152430247377	-56.65663929341259	0.16300000000000006	0.045000000000000026	3.800000000000002	0.038513916015625	-207.98080499545316
2014-02-01_22:43:26_192442	9883944.484375	25.0	42.0	-261.0	-123.0	2.8396946564885495	17.793893129770993	1.1984732824427482	0.433837890625	-0.029052734375	1.36865234375	0.0	32.4	21.55336658920418	0.75203651741815	-21.55336658920418	244.26618190921607	32.28187510797231	0.16300000000000006	0.045000000000000026	3.900000000000002	0.03829296875	133.37809235296655
2014-02-01_22:43:26_229398	9887629.484375	25.0	72.0	-250.0	-89.0	-22.52671755725191	22.671755725190838	6.938931297709924	0.783935546875	0.297607421875	1.722900390625	0.0	35.22	20.217248558692944	0.7054169071421125	-20.217248558692944	243.5187508223034	36.14062995181918	0.16300000000000006	0.045000000000000026	3.900000000000002	0.036969970703125	148.61138908403157
2014-02-01_22:43:26_266358	9891326.0	15.12	16.0	-216.0	-76.0	-12.091603053435115	11.358778625954198	1.9236641221374047	0.740478515625	-0.1875	0.64306640625	0.0	35.32	20.38198260090051	0.711164780212858	-20.38198260090051	242.76977267455996	-4.482916346981002	0.16300000000000006	0.045000000000000026	3.900000000000002	0.0367470703125	-9.880997146817496
2014-02-01_22:43:26_303168	9895005.390625	10.0	24.0	-122.0	-207.0	46.221374045801525	-7.450381679389313	0.6412213740458015	1.004638671875	-0.001708984375	0.73046875	0.0	15.26	20.754025867913626	0.7241460526138739	-20.754025867913626	242.00611471345582	-10.111065399500516	0.16300000000000006	0.045000000000000026	3.900000000000002	0.036795654296875	-31.925786112416443
2014-02-01_22:43:26_339873	9898677.1875	10.0	104.0	-167.0	-243.0	-0.7175572519083969	-6.3816793893129775	-2.954198473282443	0.38330078125	0.313720703125	0.81689453125	0.0	17.26	21.159953649431365	0.7383096179145626	-21.159953649431365	241.2289978512658	-11.052923260120464	0.16300000000000006	0.045000000000000026	3.900000000000002	0.036725830078125	-35.700168256020184
