datetime	reltime	speed	x	y	z	d	error	integral	derivative	dt	diff_speed
2014-02-01_17:51:15_420809	555208.390625	23.01	0	0	0	0.0	0	24474.083702879612	-2.259719979031882	19.47119140625	0.13175483807720206
2014-02-01_17:51:15_464320	559557.796875	23.33	1.4544383919038026	43.992694909906035	1.7053113638544473	0.0	43.992694909906035	26368.572829457593	1.0215720841490972	43.063720703125	0.3191636019930214
2014-02-01_17:51:15_483584	561479.609375	23.48	0	0	0	0.0	0	26368.572829457593	-2.2413035107152646	19.628173828125	0.1516205527588127
2014-02-01_17:51:15_527132	565835.09375	23.82	1.5798674430063988	44.00393393300374	1.613569278352316	0.0	44.00393393300374	28262.278258731152	1.022517109391694	43.034912109375	0.33814903145019665
2014-02-01_17:51:15_546222	567743.609375	23.99	0	0	0	0.0	0	28262.278258731152	-2.257459900673622	19.49267578125	0.16974978755363046
2014-02-01_17:51:15_589711	572091.90625	24.35	1.6996199138860693	44.0129409798149	1.5126157361197092	0.0	44.0129409798149	30157.12347975692	1.0223204260683665	43.052001953125	0.357088550198969
2014-02-01_17:51:15_608841	574005.203125	24.53	0	0	0	0.0	0	30157.12347975692	-2.259506758746169	19.47900390625	0.18859589686026074
2014-02-01_17:51:15_652275	578349.203125	24.91	1.8203856726136014	44.097203268295715	1.412531203147029	0.0	44.097203268295715	32052.635733330102	1.0258774810976523	42.98486328125	0.3762299517150132
2014-02-01_17:51:15_671498	580271.09375	25.0	0	0	0	0.0	0	32052.635733330102	-2.2587085246031395	19.523193359375	0.20759093110314406
2014-02-01_17:51:15_714950	584616.703125	25.0	1.9390539480299147	44.221521807211055	1.3196134085206537	0.0	44.221521807211055	33957.29208933219	1.0267169638151237	43.07080078125	0.3953309212647993
2014-02-01_17:51:15_734087	586529.890625	25.0	0	0	0	0.0	0	33957.29208933219	-2.2853384304718323	19.35009765625	0.22530599936973034
2014-02-01_17:51:15_777331	590858.5	25.0	2.0628962667545028	44.39014837101584	1.2209263354475386	0.0	44.39014837101584	35866.5561540214	1.0320653433141338	43.010986328125	0.41470784354302226
2014-02-01_17:51:15_820802	595205.90625	25.0	2.1741125744985443	44.513194523148734	1.0879806147459632	0.0	44.513194523148734	37799.89155901717	0.002833019708356509	43.432861328125	0.3825918860279044
2014-02-01_17:51:15_839891	597110.609375	25.0	0	0	0	0.0	0	37799.89155901717	-2.30387097090963	19.321044921875	0.26280536704469015
2014-02-01_17:51:15_883615	601483.703125	25.0	2.2789121330677684	44.48801708397517	0.9596396032105906	0.0	44.48801708397517	39712.47442433315	1.034822438261821	42.990966796875	0.4533146678648201
2014-02-01_17:51:15_902787	603400.390625	25.0	0	0	0	0.0	0	39712.47442433315	-2.276648150624217	19.541015625	0.28329233671212073
2014-02-01_17:51:15_946230	607744.6875	25.0	2.427758493819353	44.28422964390959	0.9262307907660824	0.0	44.28422964390959	41620.59927922182	1.0277592633050994	43.088134765625	0.4720223789218641
2014-02-01_17:51:15_965414	609663.0	25.0	0	0	0	0.0	0	41620.59927922182	-2.27483106489401	19.467041015625	0.30246443954751767
2014-02-01_17:51:16_008977	614019.296875	25.0	2.5605079511072004	44.331635700836145	0.8821063527826926	0.0	44.331635700836145	43537.4663045401	1.0252635670360732	43.2392578125	0.49107100496728834
2014-02-01_17:51:16_027979	615919.109375	25.0	0	0	0	0.0	0	43537.4663045401	-2.289498049837032	19.363037109375	0.32089976055354946
2014-02-01_17:51:16_071480	620269.515625	25.0	2.703313165062162	44.6567038174662	0.8049878782017993	0.0	44.6567038174662	45456.33085172802	1.03927147893968	42.96923828125	0.5109925528460109
2014-02-01_17:51:16_090456	622167.109375	25.0	0	0	0	0.0	0	45456.33085172802	-2.306198890944115	19.36376953125	0.33925336397007444
2014-02-01_17:51:16_134105	626531.8125	25.0	2.8147308772690924	44.84226445110736	0.6646911983154751	0.0	44.84226445110736	47384.274527663896	1.0429914038473833	42.993896484375	0.530476541914119
2014-02-01_17:51:16_153375	628458.8125	25.0	0	0	0	0.0	0	47384.274527663896	-2.300784346829374	19.489990234375	0.3588035279351703
2014-02-01_17:51:16_196739	632795.5	25.0	2.9396137074562376	44.66233469541366	0.5792734446306966	0.0	44.66233469541366	49311.18821484752	1.035191225072796	43.14404296875	0.5493376768716565
2014-02-01_17:51:16_215937	634715.203125	25.0	0	0	0	0.0	0	49311.18821484752	-2.303237263772749	19.39111328125	0.37795001895983776
2014-02-01_17:51:16_259626	639084.40625	25.0	3.0788662695586497	44.42949503065036	0.5732174024440271	0.0	44.42949503065036	51233.436391693635	1.0269121606957907	43.26513671875	0.5681229214547909
2014-02-01_17:51:16_303099	643432.0	25.0	3.212672907655266	44.590332666198734	0.5225241679931039	0.0	44.590332666198734	53170.97125927112	0.0037015094769953	43.451904296875	0.5363538213331809
2014-02-01_17:51:16_322317	645353.0	25.0	0	0	0	0.0	0	53170.97125927112	-2.2964593195286174	19.4169921875	0.4168867466162804
2014-02-01_17:51:16_365930	649715.0	25.0	3.3503261192761955	44.92668037465238	0.37561345095040405	0.0	44.92668037465238	55113.50176408354	1.0390604443460612	43.23779296875	0.6075807078956038
2014-02-01_17:51:16_385081	651629.796875	25.0	0	0	0	0.0	0	55113.50176408354	-2.312124575187226	19.430908203125	0.43552878888147417
2014-02-01_17:51:16_428536	655974.796875	25.0	3.4870647125032836	44.92877975724118	0.28713071914990707	0.0	44.92877975724118	57054.38994898718	1.0400368584730755	43.19921875	0.6270386203892496
2014-02-01_17:51:16_447662	657887.5	25.0	0	0	0	0.0	0	57054.38994898718	-2.3272036355155086	19.305908203125	0.4541837177140964
2014-02-01_17:51:16_491014	662226.515625	25.0	3.6158310654437935	44.627199993175225	0.2854626614923037	0.0	44.627199993175225	58978.08811431799	1.0352907826828295	43.10595703125	0.646008140276639
2014-02-01_17:51:16_510102	664131.5	25.0	0	0	0	0.0	0	58978.08811431799	-2.311582523009797	19.305908203125	0.4742017549926901
2014-02-01_17:51:16_553815	668503.40625	25.0	3.7301243654171943	44.58339970053319	0.2657094705765209	0.0	44.58339970053319	60903.326881122484	1.032432736723169	43.182861328125	0.6651132456174367
2014-02-01_17:51:16_572898	670437.90625	25.0	0	0	0	0.0	0	60903.326881122484	-2.294803839971147	19.427978515625	0.49429307681266754
2014-02-01_17:51:16_616557	674777.203125	25.0	3.8697742120968415	44.837178634856166	0.14911807080079467	0.0	44.837178634856166	62837.926348240835	1.0391673429583426	43.147216796875	0.6848213484938112
2014-02-01_17:51:16_635738	676695.796875	25.0	0	0	0	0.0	0	62837.926348240835	-2.294975053588559	19.537109375	0.5136305108029804
2014-02-01_17:51:16_679296	681051.296875	25.0	4.016595833436983	44.98450965448861	0.026495136596548334	0.0	44.98450965448861	64772.17240301343	1.0461989072495195	42.998046875	0.7045301203580592
2014-02-01_17:51:16_722469	685375.59375	25.0	4.142212897983204	44.81274163798164	-0.013114132111321635	0.0	44.81274163798164	66728.64900186483	-0.003934315263425346	43.658935546875	0.6715710484192753
2014-02-01_17:51:16_741492	687270.59375	25.0	0	0	0	0.0	0	66728.64900186483	-2.3539677560938337	19.037109375	0.5495881022139567
2014-02-01_17:51:16_784809	691602.203125	25.0	4.248936281352017	44.670776725808636	0.002204592887571471	0.0	44.670776725808636	68637.28864151498	1.045497668513689	42.726806640625	0.7431148475134152
2014-02-01_17:51:16_803904	693511.515625	25.0	0	0	0	0.0	0	68637.28864151498	-2.2912680508529375	19.49609375	0.5718094838725031
2014-02-01_17:51:16_847295	697851.390625	25.0	4.393719943397819	44.88576318462727	-0.06775516211371976	0.0	44.88576318462727	70563.5629219334	1.045921526932719	42.9150390625	0.7624202818844327
2014-02-01_17:51:16_866343	699755.71875	25.0	0	0	0	0.0	0	70563.5629219334	-2.3187005587548817	19.358154296875	0.5897006012815899
2014-02-01_17:51:16_909514	704072.71875	25.0	4.5623218571008115	45.162632234646225	-0.22121528482459665	0.0	45.162632234646225	72502.84370384112	1.0517627820533706	42.93994140625	0.7821328393645445
2014-02-01_17:51:16_928564	705977.921875	25.0	0	0	0	0.0	0	72502.84370384112	-2.36123382603565	19.126708984375	0.6069667457366288
2014-02-01_17:51:16_971869	710308.09375	25.0	4.696634419597332	45.006578953420444	-0.2581141520333718	0.0	45.006578953420444	74438.3463575245	1.0465457875945803	43.0048828125	0.801211410850316
2014-02-01_17:51:16_990856	712206.5	25.0	0	0	0	0.0	0	74438.3463575245	-2.3473819590899385	19.173095703125	0.6270143656207481
2014-02-01_17:51:17_034402	716562.40625	25.0	4.799849215179361	44.758657014857704	-0.25922951438208175	0.0	44.758657014857704	76365.37263859289	1.039600444194758	43.0537109375	0.8201096142971526
2014-02-01_17:51:17_053450	718466.5	25.0	0	0	0	0.0	0	76365.37263859289	-2.30939672649565	19.381103515625	0.6481838900611465
2014-02-01_17:51:17_096964	722818.109375	25.0	4.946333433609534	44.872743258067324	-0.29112347926393195	0.0	44.872743258067324	78294.63767245975	1.0436943873225126	42.994140625	0.83961837041653
2014-02-01_17:51:17_116052	724726.609375	25.0	0	0	0	0.0	0	78294.63767245975	-2.3036467097616593	19.47900390625	0.6677640412365146
2014-02-01_17:51:17_159336	729055.09375	25.0	5.120284994376709	45.157588318801615	-0.3901162743880041	0.0	45.157588318801615	80230.95669325958	1.0531362657007022	42.879150390625	0.8594821390495111
2014-02-01_17:51:17_202519	733381.109375	25.0	5.240014277407217	45.20680908099128	-0.47577830168362834	0.0	45.20680908099128	82193.4244494852	0.0011338344755322098	43.410888671875	0.8265116171267278
2014-02-01_17:51:17_221588	735280.015625	25.0	0	0	0	0.0	0	82193.4244494852	-2.370927796716223	19.067138671875	0.703387854659041
2014-02-01_17:51:17_265101	739631.703125	25.0	5.344735518998586	44.976114182229324	-0.5367324155852332	0.0	44.976114182229324	84124.66321566106	1.0474369520546019	42.939208984375	0.8981160911775636
2014-02-01_17:51:17_284206	741563.921875	25.0	0	0	0	0.0	0	84124.66321566106	-2.3030361376956323	19.529052734375	0.726094825271829
2014-02-01_17:51:17_327580	745882.921875	25.0	5.464332632549231	44.878808614452325	-0.5246420964912479	0.0	44.878808614452325	86052.11820038063	1.0449569399130076	42.947998046875	0.917256909860902
2014-02-01_17:51:17_346598	747781.390625	25.0	0	0	0	0.0	0	86052.11820038063	-2.323528074484879	19.31494140625	0.7443447782795624
2014-02-01_17:51:17_389969	752118.390625	25.0	5.618899642028758	45.131743682879325	-0.5915119400686445	0.0	45.131743682879325	87993.55447319215	1.0491584588081233	43.01708984375	0.9369066420406157
2014-02-01_17:51:17_408972	754018.296875	25.0	0	0	0	0.0	0	87993.55447319215	-2.342307875181492	19.26806640625	0.7628201509728469
2014-02-01_17:51:17_452412	758404.484375	25.0	5.774211825426732	45.385938743426934	-0.7111961369624984	0.0	45.385938743426934	89949.87015407765	1.0529402057901647	43.10400390625	0.9566843057046276
2014-02-01_17:51:17_471782	760299.609375	25.0	0	0	0	0.0	0	89949.87015407765	-2.32760060466115	19.4990234375	0.7831186713077191
2014-02-01_17:51:17_515192	764640.90625	25.0	5.907866337616444	45.22400905259059	-0.7557440017355634	0.0	45.22400905259059	91891.42209936306	1.053389789418257	42.931884765625	0.9761061113698025
2014-02-01_17:51:17_534325	766554.0	25.0	0	0	0	0.0	0	91891.42209936306	-2.3340541698198285	19.375732421875	0.8022115125026392
2014-02-01_17:51:17_577619	770883.515625	25.0	6.002269334341599	44.95138236672849	-0.7438248002115343	0.0	44.95138236672849	93824.41933680107	1.0453335046448193	43.001953125	0.9950060068369245
2014-02-01_17:51:17_596584	772780.609375	25.0	0	0	0	0.0	0	93824.41933680107	-2.3223539034600527	19.35595703125	0.8221264981950082
2014-02-01_17:51:17_640026	777123.5	25.0	6.14567271000375	45.08319720959637	-0.7390842476033549	0.0	45.08319720959637	95762.99681681371	1.0484464467347994	43.0	1.0145606102258369
2014-02-01_17:51:17_683174	781439.390625	25.0	6.3130783156162185	45.44480670417124	-0.885018114105278	0.0	45.44480670417124	97727.84120120543	0.008363651449392261	43.23583984375	0.9822410752549412
2014-02-01_17:51:17_702245	783374.8125	25.0	0	0	0	0.0	0	97727.84120120543	-2.377959685483602	19.11083984375	0.8583804277378744
2014-02-01_17:51:17_745811	787702.515625	25.0	6.455239384483156	45.336472849249986	-0.9343829786267468	0.0	45.336472849249986	99681.70371822541	1.0519654031470214	43.096923828125	1.0539489546245302
2014-02-01_17:51:17_764833	789604.609375	25.0	0	0	0	0.0	0	99681.70371822541	-2.34006493258894	19.3740234375	0.8798137905528072
2014-02-01_17:51:17_808292	793950.109375	25.0	6.545612572648867	45.04155590006079	-0.9085937044740607	0.0	45.04155590006079	101620.2830471262	1.0465095380175335	43.039794921875	1.0730324629621448
2014-02-01_17:51:17_827263	795847.609375	25.0	0	0	0	0.0	0	101620.2830471262	-2.3347280810762974	19.2919921875	0.8994664264174471
2014-02-01_17:51:17_870855	800207.390625	25.0	6.693120828901392	45.13315309112894	-0.9022786246142965	0.0	45.13315309112894	103562.40802224264	1.0488519194420818	43.031005859375	1.0925799915036434
2014-02-01_17:51:17_889841	802105.5	25.0	0	0	0	0.0	0	103562.40802224264	-2.3220211905100125	19.43701171875	0.9195230206969259
2014-02-01_17:51:17_933084	806437.296875	25.0	6.875218184481211	45.45029833292496	-1.0213811215821873	0.0	45.45029833292496	105506.22939952905	1.062715763233172	42.76806640625	1.1127431119902418
2014-02-01_17:51:17_952125	808334.015625	25.0	0	0	0	0.0	0	105506.22939952905	-2.3491075215038757	19.347900390625	0.937606917920097
2014-02-01_17:51:17_995492	812674.0	25.0	6.980475851205114	45.41746648323187	-1.0813538274172232	0.0	45.41746648323187	107454.13530517084	1.058955802629418	42.888916015625	1.1320308898315028
2014-02-01_17:51:18_014613	814582.609375	25.0	0	0	0	0.0	0	107454.13530517084	-2.348240273605707	19.341064453125	0.9571293393714231
2014-02-01_17:51:18_058039	818925.0	25.0	7.092954038933671	45.123015973625826	-1.063978249871399	0.0	45.123015973625826	109400.73736707408	1.0459695951238046	43.139892578125	1.1508181550242937
2014-02-01_17:51:18_077031	820850.390625	25.0	0	0	0	0.0	0	109400.73736707408	-2.3429533298849132	19.259033203125	0.9768597071764953
2014-02-01_17:51:18_120595	825181.0	25.0	7.2095197980676735	45.14782311345621	-1.0371647497116607	0.0	45.14782311345621	111345.30128451862	1.048217501928458	43.071044921875	1.1703786702529548
2014-02-01_17:51:18_163549	829482.5	25.0	7.392110557069717	45.49601443545245	-1.1409481885471233	0.0	45.49601443545245	113314.13686624267	0.008046033685539375	43.27490234375	1.138093271790249
2014-02-01_17:51:18_182643	831414.796875	25.0	0	0	0	0.0	0	113314.13686624267	-2.3961589169177873	18.987060546875	1.0133334228165374
2014-02-01_17:51:18_226124	835733.703125	25.0	7.5589795734343195	45.61504060139794	-1.2272313405907844	0.0	45.61504060139794	115281.41912999222	1.0576682194559133	43.1279296875	1.2102591063328578
2014-02-01_17:51:18_245075	837635.296875	25.0	0	0	0	0.0	0	115281.41912999222	-2.365801915838252	19.281005859375	1.0345240955080097
2014-02-01_17:51:18_288503	841971.890625	25.0	7.657725646963509	45.29827425467426	-1.1988475590365255	0.0	45.29827425467426	117226.25895271647	1.0550656287865539	42.93408203125	1.22954569839196
2014-02-01_17:51:18_307434	843864.296875	25.0	0	0	0	0.0	0	117226.25895271647	-2.3408661319061563	19.35107421875	1.055219282931857
2014-02-01_17:51:18_350884	848209.8125	25.0	7.771128266987958	45.14760950263224	-1.165698963354173	0.0	45.14760950263224	119164.4868318645	1.0516341580527264	42.930908203125	1.2487413371715446
2014-02-01_17:51:18_369829	850104.09375	25.0	0	0	0	0.0	0	119164.4868318645	-2.3337869270145846	19.34521484375	1.0749555219679159
2014-02-01_17:51:18_413088	854456.703125	25.0	7.910917682530276	45.32719604918244	-1.184530830976852	0.0	45.32719604918244	121101.21743785951	1.0608365950955145	42.727783203125	1.268586723738289
2014-02-01_17:51:18_432125	856334.5	25.0	0	0	0	0.0	0	121101.21743785951	-2.3474844165111617	19.308837890625	1.093637953553037
2014-02-01_17:51:18_475467	860667.515625	25.0	8.110374118819829	45.5980939669967	-1.297947261970538	0.0	45.5980939669967	123058.65143602819	1.0621998878982812	42.927978515625	1.2882563181518956
2014-02-01_17:51:18_494779	862599.515625	25.0	0	0	0	0.0	0	123058.65143602819	-2.3308348045528327	19.56298828125	1.1140447741326402
2014-02-01_17:51:18_537907	866912.0	25.0	8.222511209941834	45.41069777594908	-1.29531324512509	0.0	45.41069777594908	125002.6749820035	1.0607543703715872	42.809814453125	1.3076055381162093
2014-02-01_17:51:18_556806	868801.8125	25.0	0	0	0	0.0	0	125002.6749820035	-2.3603144268093934	19.2392578125	1.1320110284795653
2014-02-01_17:51:18_600528	873174.21875	25.0	8.303018561636177	45.16230240753478	-1.2574213187936893	0.0	45.16230240753478	126943.97037645786	1.0506559509573823	42.98486328125	1.3264887315532012
